#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T12:40:00Z,2.086,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T12:50:00Z,2.089,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T13:00:00Z,2.092,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T13:10:00Z,2.094,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T13:20:00Z,3,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T13:30:00Z,2.099,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T13:40:00Z,2.098,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T13:50:00Z,2.097,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T14:00:00Z,2.097,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T14:10:00Z,3.018,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T14:20:00Z,3.01,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T14:30:00Z,3.005,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T14:40:00Z,3,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T14:50:00Z,3.001,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T15:00:00Z,2.097,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T15:10:00Z,2.097,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T15:20:00Z,3.001,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T15:30:00Z,3.003,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T15:40:00Z,2.099,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T15:50:00Z,2.098,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T16:00:00Z,2.095,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T16:10:00Z,2.097,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T16:20:00Z,3.002,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T16:30:00Z,2.099,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T16:40:00Z,3.001,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T16:50:00Z,3,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T17:00:00Z,3.001,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T17:10:00Z,3.003,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T17:20:00Z,3.004,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T17:30:00Z,3.004,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T17:40:00Z,3.005,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T17:50:00Z,3.005,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T18:00:00Z,3.007,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T18:10:00Z,3.005,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T18:20:00Z,3.01,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T18:30:00Z,3.007,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T18:40:00Z,3.009,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T18:50:00Z,3.009,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T19:00:00Z,3.009,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T19:10:00Z,2.086,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T19:20:00Z,2.084,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T19:30:00Z,2.084,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T19:40:00Z,2.087,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T19:50:00Z,2.091,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T20:00:00Z,2.09,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T20:10:00Z,2.093,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T20:20:00Z,3.028,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T20:30:00Z,3.018,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T20:40:00Z,3.011,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T20:50:00Z,3.019,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T21:00:00Z,3.031,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T21:10:00Z,3.021,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T21:20:00Z,3.014,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T21:30:00Z,3.011,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T21:40:00Z,2.085,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T21:50:00Z,2.086,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T22:00:00Z,2.091,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T22:10:00Z,2.095,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T22:20:00Z,2.097,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T22:30:00Z,2.097,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T22:40:00Z,2.095,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T22:50:00Z,2.096,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T23:00:00Z,2.098,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T23:10:00Z,2.097,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T23:20:00Z,3.011,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T23:30:00Z,3.002,iaq,zmod
,,9,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,3.003,iaq,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T01:10:00Z,4.097,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T01:20:00Z,4.098,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T01:30:00Z,5,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T01:40:00Z,5.001,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T01:50:00Z,5.001,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T02:00:00Z,5.002,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T02:10:00Z,5.003,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T02:20:00Z,5.003,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T02:30:00Z,5.004,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T02:40:00Z,5.005,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T02:50:00Z,5.005,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T03:00:00Z,5.005,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T03:10:00Z,5.005,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T03:20:00Z,5.006,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T03:30:00Z,5.006,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T03:40:00Z,5.006,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T03:50:00Z,5.007,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T04:00:00Z,5.007,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T04:10:00Z,5.008,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T04:20:00Z,5.008,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T04:30:00Z,5.009,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T04:40:00Z,5.009,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T04:50:00Z,5.009,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T05:00:00Z,5.009,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T05:10:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T05:20:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T05:30:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T05:40:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T05:50:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T06:00:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T06:10:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T06:20:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T06:30:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T06:40:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T06:50:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T07:00:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T07:10:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T07:20:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T07:30:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T07:40:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T07:50:00Z,5.01,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T08:00:00Z,5.012,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T08:10:00Z,5.013,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T08:20:00Z,5.015,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T08:30:00Z,5.018,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T08:40:00Z,5.023,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T08:50:00Z,5.032,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T09:00:00Z,5.032,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T09:10:00Z,5.032,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T09:20:00Z,5.032,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T09:30:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T09:40:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T09:50:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T10:00:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T10:10:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T10:20:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T10:30:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T10:40:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T10:50:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T11:00:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T11:10:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T11:20:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T11:30:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T11:40:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T11:50:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T12:00:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T12:10:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T12:20:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T12:30:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T12:40:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T12:50:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T13:00:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T13:10:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T13:20:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T13:30:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T13:40:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T13:50:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T14:00:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T14:10:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T14:20:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T14:30:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T14:40:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T14:50:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T15:00:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T15:10:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T15:20:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T15:30:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T15:40:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T15:50:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T16:00:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T16:10:00Z,5.034,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T16:20:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T16:30:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T16:40:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T16:50:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T17:00:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T17:10:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T17:20:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T17:30:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T17:40:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T17:50:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T18:00:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T18:10:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T18:20:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T18:30:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T18:40:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T18:50:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T19:00:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T19:10:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T19:20:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T19:30:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T19:40:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T19:50:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T20:00:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T20:10:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T20:20:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T20:30:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T20:40:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T20:50:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T21:00:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T21:10:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T21:20:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T21:30:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T21:40:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T21:50:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T22:00:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T22:10:00Z,5.033,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T22:20:00Z,5.032,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T22:30:00Z,5.032,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T22:40:00Z,5.032,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T22:50:00Z,5.032,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T23:00:00Z,5.032,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T23:10:00Z,5.032,rcda,zmod
,,10,2021-03-19T23:31:28.717141286Z,2021-03-21T23:31:28.717141286Z,2021-03-20T23:20:00Z,5.032,rcda,zmod
